session_id,username,remote_address,remote_port,status,timestamp,hour,day_of_week,username_enc,remote_address_enc,status_enc,anomaly,cluster
8201-2404,test,172.16.0.58,3389,failed,2025-07-29 22:02:30,22,1,8,462,2,1,2
1624-8506,test,192.168.1.4,3389,connected,2025-07-04 07:03:58,7,4,8,696,0,1,1
4071-5053,admin,198.51.100.158,3389,failed,2025-07-28 00:52:13,0,0,0,827,2,-1,1
8710-8645,remote,203.0.113.139,3389,connected,2025-07-28 18:45:21,18,0,6,1060,0,1,0
3468-8625,guest,203.0.113.40,3389,failed,2025-07-20 19:47:31,19,6,3,1205,2,1,0
5976-9563,guest,192.168.1.238,3389,disconnected,2025-07-15 07:55:20,7,1,3,662,1,1,1
6592-1679,user1,192.168.1.118,3389,failed,2025-07-25 04:42:59,4,4,9,529,2,1,1
2925-8310,test,203.0.113.48,3389,connected,2025-07-25 19:32:34,19,4,8,1213,0,1,0
3316-6470,rdp_user,192.168.1.72,3389,failed,2025-07-09 16:12:11,16,2,5,732,2,1,0
4407-9873,guest,198.51.100.61,3389,disconnected,2025-07-28 22:42:14,22,0,3,974,1,1,0
7159-4454,user1,203.0.113.220,3389,connected,2025-07-08 20:16:44,20,1,9,1151,0,1,0
4469-9696,test,10.0.0.254,3389,failed,2025-07-30 05:33:49,5,2,8,172,2,1,1
5056-9495,test,203.0.113.213,3389,failed,2025-07-29 00:43:38,0,1,8,1143,2,1,1
9814-7996,john,192.168.1.116,3389,failed,2025-07-05 07:19:17,7,5,4,527,2,1,1
3841-8018,test,172.16.0.221,3389,disconnected,2025-07-22 21:03:10,21,1,8,390,1,1,2
5067-5266,alice,10.0.0.80,3389,disconnected,2025-07-06 18:35:14,18,6,1,233,1,1,2
7746-3285,root,203.0.113.216,3389,disconnected,2025-07-05 16:28:04,16,5,7,1146,1,1,0
4463-9351,remote,203.0.113.68,3389,disconnected,2025-07-06 07:20:59,7,6,6,1235,1,1,0
9279-5742,alice,203.0.113.157,3389,failed,2025-07-23 18:40:49,18,2,1,1080,2,1,0
8323-9138,rdp_user,172.16.0.89,3389,disconnected,2025-07-23 00:11:56,0,2,5,496,1,1,1
2245-8034,rdp_user,203.0.113.111,3389,disconnected,2025-07-18 05:26:24,5,4,5,1030,1,1,1
7192-7662,user1,172.16.0.202,3389,connected,2025-07-20 15:28:51,15,6,9,369,0,1,2
6868-3775,alice,10.0.0.15,3389,disconnected,2025-07-17 00:50:59,0,3,1,56,1,1,1
4671-8731,guest,172.16.0.94,3389,connected,2025-07-20 21:51:33,21,6,3,502,0,1,2
4773-8108,test,10.0.0.72,3389,connected,2025-07-22 16:36:56,16,1,8,224,0,1,2
7211-6490,admin,172.16.0.240,3389,connected,2025-07-19 22:28:49,22,5,0,411,0,1,2
4114-5189,root,198.51.100.4,3389,failed,2025-07-15 01:45:26,1,1,7,950,2,1,1
7391-8915,rdp_user,203.0.113.98,3389,disconnected,2025-07-28 17:17:34,17,0,5,1268,1,1,0
3274-4111,alice,198.51.100.167,3389,disconnected,2025-07-20 08:51:20,8,6,1,837,1,1,1
3986-9893,remote,203.0.113.56,3389,failed,2025-07-16 00:16:32,0,2,6,1222,2,1,1
3475-3452,root,198.51.100.80,3389,failed,2025-07-11 11:51:58,11,4,7,995,2,1,0
3517-4465,rdp_user,10.0.0.88,3389,disconnected,2025-07-02 20:51:18,20,2,5,241,1,1,2
8299-8895,guest,192.168.1.82,3389,failed,2025-07-13 05:49:35,5,6,3,743,2,1,1
2917-4548,rdp_user,198.51.100.167,3389,connected,2025-07-21 05:38:12,5,0,5,837,0,1,1
1996-8202,alice,198.51.100.15,3389,failed,2025-07-27 03:36:44,3,6,1,818,2,1,1
7128-3599,alice,192.168.1.49,3389,connected,2025-07-24 17:33:57,17,3,1,706,0,1,0
9558-9085,alice,198.51.100.212,3389,connected,2025-07-14 05:21:02,5,0,1,888,0,1,1
3903-2970,admin,10.0.0.172,3389,disconnected,2025-07-17 19:20:50,19,3,0,81,1,1,2
1683-8317,admin,10.0.0.114,3389,disconnected,2025-07-01 17:58:48,17,1,0,17,1,1,2
7113-9720,guest,203.0.113.178,3389,connected,2025-07-24 23:04:58,23,3,3,1103,0,1,0
7991-6960,remote,10.0.0.217,3389,failed,2025-07-01 13:24:05,13,1,6,131,2,1,2
3302-3449,user1,192.168.1.80,3389,disconnected,2025-07-23 18:46:20,18,2,9,741,1,1,0
7659-1619,remote,10.0.0.164,3389,connected,2025-07-03 04:12:45,4,3,6,72,0,1,1
8461-2741,root,10.0.0.197,3389,connected,2025-07-11 10:34:52,10,4,7,108,0,1,2
5478-5217,user1,192.168.1.92,3389,failed,2025-07-08 02:20:13,2,1,9,754,2,1,1
7363-7105,root,192.168.1.88,3389,connected,2025-07-07 21:42:27,21,0,7,749,0,1,0
6755-8170,bob,10.0.0.151,3389,failed,2025-07-25 01:25:59,1,4,2,58,2,1,1
4658-7649,bob,192.168.1.182,3389,disconnected,2025-07-28 10:56:17,10,0,2,600,1,1,1
5706-8364,john,172.16.0.161,3389,disconnected,2025-07-17 20:58:16,20,3,4,323,1,1,2
6509-4644,john,192.168.1.249,3389,connected,2025-07-13 01:00:37,1,6,4,674,0,1,1
7998-6059,guest,192.168.1.164,3389,connected,2025-07-24 18:14:36,18,3,3,580,0,1,2
5102-8543,bob,192.168.1.139,3389,failed,2025-07-25 23:30:42,23,4,2,552,2,1,2
3861-2622,test,203.0.113.11,3389,disconnected,2025-07-19 03:41:05,3,5,8,1028,1,1,1
6970-4096,root,10.0.0.16,3389,failed,2025-07-03 21:23:41,21,3,7,67,2,1,2
1078-1878,bob,10.0.0.111,3389,disconnected,2025-07-16 05:52:01,5,2,2,14,1,1,1
6004-1606,test,172.16.0.185,3389,connected,2025-07-17 18:31:23,18,3,8,349,0,1,2
7001-4366,guest,10.0.0.208,3389,connected,2025-07-07 04:26:44,4,0,3,121,0,1,1
2560-9030,remote,198.51.100.106,3389,failed,2025-07-21 23:29:40,23,0,6,770,2,1,0
8912-8552,root,203.0.113.112,3389,failed,2025-07-07 01:48:46,1,0,7,1031,2,1,1
4126-6128,john,10.0.0.121,3389,disconnected,2025-07-16 21:23:10,21,2,4,25,1,1,2
3351-6926,test,203.0.113.163,3389,disconnected,2025-07-28 08:49:00,8,0,8,1087,1,1,0
7599-1581,user1,192.168.1.70,3389,connected,2025-07-24 13:24:31,13,3,9,730,0,1,0
9840-7940,guest,10.0.0.67,3389,connected,2025-07-06 23:18:47,23,6,3,218,0,1,2
4094-5311,john,203.0.113.161,3389,connected,2025-07-18 13:11:10,13,4,4,1085,0,1,0
8775-1390,john,203.0.113.242,3389,failed,2025-07-29 14:26:10,14,1,4,1175,2,1,0
2181-3183,root,203.0.113.2,3389,disconnected,2025-07-10 14:01:24,14,3,7,1127,1,1,0
6953-4258,user1,192.168.1.240,3389,connected,2025-07-15 08:45:47,8,1,9,665,0,1,1
4796-8072,admin,10.0.0.151,3389,disconnected,2025-07-10 18:44:02,18,3,0,58,1,1,2
2607-7461,test,172.16.0.32,3389,failed,2025-07-23 14:43:32,14,2,8,434,2,1,2
2194-7711,guest,172.16.0.18,3389,connected,2025-07-30 21:27:42,21,2,3,343,0,1,2
9654-5674,john,198.51.100.75,3389,disconnected,2025-07-26 23:34:19,23,5,4,989,1,1,0
3807-3306,user1,10.0.0.72,3389,failed,2025-07-12 10:46:19,10,5,9,224,2,1,2
3901-6033,rdp_user,203.0.113.115,3389,connected,2025-07-15 06:42:04,6,1,5,1034,0,1,1
2639-1711,rdp_user,203.0.113.126,3389,failed,2025-07-22 00:21:11,0,1,5,1046,2,1,1
1245-9604,alice,198.51.100.57,3389,failed,2025-07-17 03:53:38,3,3,1,969,2,1,1
1406-4046,guest,203.0.113.11,3389,failed,2025-07-21 07:55:51,7,0,3,1028,2,1,1
1536-1779,test,192.168.1.33,3389,connected,2025-07-22 18:15:05,18,1,8,689,0,1,2
7155-4058,john,198.51.100.93,3389,disconnected,2025-07-02 18:52:51,18,2,4,1009,1,1,0
7894-8543,user1,192.168.1.119,3389,disconnected,2025-07-19 19:43:36,19,5,9,530,1,1,2
1751-2251,test,192.168.1.201,3389,connected,2025-07-15 12:05:37,12,1,8,622,0,1,2
5668-3411,guest,10.0.0.137,3389,failed,2025-07-19 05:16:06,5,5,3,42,2,1,1
7755-6322,user1,10.0.0.142,3389,disconnected,2025-07-20 05:47:04,5,6,9,48,1,-1,2
3282-8686,test,172.16.0.248,3389,connected,2025-07-02 13:25:41,13,2,8,419,0,1,2
4034-2118,user1,192.168.1.30,3389,disconnected,2025-07-04 06:59:12,6,4,9,686,1,1,1
1622-6209,alice,172.16.0.160,3389,connected,2025-07-03 04:06:24,4,3,1,322,0,1,1
9532-8602,rdp_user,10.0.0.173,3389,failed,2025-07-27 20:44:56,20,6,5,82,2,1,2
2455-5977,user1,10.0.0.73,3389,connected,2025-07-30 14:05:11,14,2,9,225,0,1,2
6116-6497,alice,203.0.113.80,3389,connected,2025-07-22 19:04:21,19,1,1,1249,0,1,0
1425-2005,guest,172.16.0.36,3389,disconnected,2025-07-16 18:41:21,18,2,3,438,1,1,2
3199-6902,alice,192.168.1.126,3389,failed,2025-07-22 06:34:49,6,1,1,538,2,1,1
1090-2045,john,198.51.100.89,3389,connected,2025-07-17 21:14:03,21,3,4,1004,0,1,0
6771-6393,user1,198.51.100.86,3389,disconnected,2025-07-28 18:56:55,18,0,9,1001,1,1,0
4723-5619,test,10.0.0.10,3389,failed,2025-07-04 21:19:04,21,4,8,1,2,1,2
1764-3174,guest,172.16.0.109,3389,failed,2025-07-23 07:30:22,7,2,3,265,2,1,1
8594-7259,bob,10.0.0.214,3389,failed,2025-07-15 04:42:10,4,1,2,128,2,1,1
6813-3897,bob,198.51.100.246,3389,connected,2025-07-09 05:42:45,5,2,2,925,0,1,1
4716-8351,guest,172.16.0.26,3389,connected,2025-07-23 05:05:38,5,2,3,427,0,1,1
3682-8694,rdp_user,10.0.0.108,3389,connected,2025-07-16 02:25:58,2,2,5,10,0,1,1
7765-8737,root,10.0.0.38,3389,failed,2025-07-29 18:31:19,18,1,7,186,2,1,2
3254-7773,root,203.0.113.117,3389,disconnected,2025-07-12 10:33:06,10,5,7,1036,1,1,0
5422-7298,test,10.0.0.114,3389,failed,2025-07-18 01:07:37,1,4,8,17,2,1,1
8053-5254,guest,192.168.1.117,3389,connected,2025-07-29 08:57:19,8,1,3,528,0,1,1
3365-6976,user1,192.168.1.135,3389,connected,2025-07-10 17:56:55,17,3,9,548,0,1,2
8295-4533,alice,10.0.0.80,3389,connected,2025-07-15 11:27:32,11,1,1,233,0,1,2
1357-8733,john,203.0.113.133,3389,disconnected,2025-07-25 04:12:32,4,4,4,1054,1,1,1
9367-4514,rdp_user,198.51.100.161,3389,failed,2025-07-16 16:46:40,16,2,5,831,2,1,0
1594-4213,bob,198.51.100.160,3389,failed,2025-07-05 03:22:27,3,5,2,830,2,1,1
3182-3391,bob,192.168.1.237,3389,connected,2025-07-07 08:10:34,8,0,2,661,0,1,1
4182-6919,admin,10.0.0.100,3389,connected,2025-07-18 19:35:55,19,4,0,2,0,1,2
7291-4227,remote,172.16.0.132,3389,disconnected,2025-07-06 02:45:50,2,6,6,291,1,1,1
5511-4032,bob,10.0.0.176,3389,disconnected,2025-07-25 14:16:23,14,4,2,85,1,1,2
8680-2939,remote,198.51.100.141,3389,disconnected,2025-07-09 20:53:19,20,2,6,809,1,1,0
2998-3065,rdp_user,192.168.1.130,3389,connected,2025-07-16 06:26:13,6,2,5,543,0,1,1
7704-8232,guest,198.51.100.147,3389,connected,2025-07-09 17:03:20,17,2,3,815,0,1,0
3450-2623,test,198.51.100.17,3389,connected,2025-07-15 05:58:53,5,1,8,840,0,1,1
9102-4992,test,172.16.0.126,3389,connected,2025-07-20 22:13:11,22,6,8,284,0,1,2
1132-6562,rdp_user,10.0.0.198,3389,disconnected,2025-07-23 05:09:29,5,2,5,109,1,1,1
6502-9410,rdp_user,172.16.0.22,3389,disconnected,2025-07-25 08:24:08,8,4,5,388,1,1,1
7518-6579,bob,192.168.1.173,3389,failed,2025-07-13 01:10:22,1,6,2,590,2,1,1
4251-5088,admin,203.0.113.36,3389,disconnected,2025-07-18 15:25:26,15,4,0,1200,1,1,0
1445-9192,root,172.16.0.28,3389,connected,2025-07-21 22:00:43,22,0,7,429,0,1,2
3792-9797,test,192.168.1.116,3389,failed,2025-07-07 17:05:29,17,0,8,527,2,1,2
6246-3385,john,198.51.100.11,3389,failed,2025-07-30 04:41:33,4,2,4,774,2,1,1
2925-9446,user1,198.51.100.78,3389,disconnected,2025-07-28 22:16:12,22,0,9,992,1,1,0
2405-5667,root,192.168.1.16,3389,disconnected,2025-07-03 14:11:53,14,3,7,575,1,1,2
2268-1068,user1,192.168.1.19,3389,connected,2025-07-07 03:13:16,3,0,9,608,0,1,1
1394-9846,john,198.51.100.229,3389,failed,2025-07-18 01:29:30,1,4,4,906,2,1,1
9561-2772,user1,192.168.1.109,3389,connected,2025-07-12 23:51:28,23,5,9,519,0,1,2
5121-2248,root,172.16.0.166,3389,connected,2025-07-17 06:35:06,6,3,7,328,0,1,1
4734-2152,alice,203.0.113.31,3389,failed,2025-07-24 14:27:56,14,3,1,1195,2,1,0
6086-9496,rdp_user,198.51.100.253,3389,disconnected,2025-07-05 13:50:32,13,5,5,933,1,1,0
7050-5499,rdp_user,203.0.113.122,3389,disconnected,2025-07-16 00:04:33,0,2,5,1042,1,1,1
2238-4582,alice,172.16.0.183,3389,disconnected,2025-07-12 04:37:26,4,5,1,347,1,1,1
1489-2496,test,198.51.100.233,3389,disconnected,2025-07-24 11:36:06,11,3,8,911,1,1,0
1764-1191,rdp_user,10.0.0.103,3389,failed,2025-07-30 21:01:04,21,2,5,5,2,1,2
8897-9179,test,192.168.1.96,3389,disconnected,2025-07-09 10:06:25,10,2,8,758,1,1,1
1993-6094,rdp_user,192.168.1.19,3389,disconnected,2025-07-08 15:31:41,15,1,5,608,1,1,2
1022-7476,guest,203.0.113.67,3389,disconnected,2025-07-27 06:58:32,6,6,3,1234,1,1,0
2988-4034,user1,192.168.1.32,3389,failed,2025-07-24 11:11:09,11,3,9,688,2,1,1
9382-6184,user1,192.168.1.97,3389,connected,2025-07-20 23:08:31,23,6,9,759,0,-1,0
2248-8580,guest,172.16.0.134,3389,connected,2025-07-12 00:44:25,0,5,3,293,0,1,1
3440-4623,guest,203.0.113.176,3389,failed,2025-07-22 20:08:57,20,1,3,1101,2,1,0
5817-2311,root,192.168.1.33,3389,disconnected,2025-07-28 00:36:57,0,0,7,689,1,1,1
9198-6002,user1,172.16.0.114,3389,connected,2025-07-20 06:16:22,6,6,9,271,0,1,1
5264-6447,john,10.0.0.199,3389,connected,2025-07-08 18:08:17,18,1,4,110,0,1,2
7392-3089,remote,203.0.113.12,3389,connected,2025-07-24 13:56:34,13,3,6,1039,0,1,0
2103-1912,john,172.16.0.241,3389,failed,2025-07-11 16:15:22,16,4,4,412,2,1,2
7801-7738,test,172.16.0.177,3389,failed,2025-07-22 23:21:34,23,1,8,340,2,1,2
6140-7318,root,10.0.0.169,3389,failed,2025-07-06 08:53:41,8,6,7,77,2,1,2
1387-2978,test,10.0.0.251,3389,connected,2025-07-05 08:12:24,8,5,8,169,0,1,2
2350-3766,root,172.16.0.44,3389,failed,2025-07-17 18:24:39,18,3,7,447,2,1,2
9252-1217,user1,203.0.113.2,3389,connected,2025-07-04 15:03:42,15,4,9,1127,0,1,0
1824-9516,rdp_user,172.16.0.79,3389,connected,2025-07-11 10:16:19,10,4,5,485,0,1,1
6409-9737,admin,198.51.100.91,3389,failed,2025-07-15 23:09:37,23,1,0,1007,2,1,0
4604-5464,bob,192.168.1.202,3389,connected,2025-07-13 15:01:07,15,6,2,623,0,1,0
4580-9162,alice,192.168.1.49,3389,disconnected,2025-07-12 03:34:54,3,5,1,706,1,1,1
3892-8342,alice,192.168.1.104,3389,connected,2025-07-10 20:42:34,20,3,1,514,0,1,2
6504-4293,rdp_user,203.0.113.135,3389,disconnected,2025-07-06 16:03:41,16,6,5,1056,1,1,0
6185-5789,admin,203.0.113.195,3389,failed,2025-07-09 00:57:05,0,2,0,1122,2,-1,1
7070-7914,bob,172.16.0.113,3389,disconnected,2025-07-24 20:15:24,20,3,2,270,1,1,2
4663-5549,guest,198.51.100.157,3389,connected,2025-07-14 05:00:27,5,0,3,826,0,1,1
9011-4188,bob,203.0.113.149,3389,failed,2025-07-23 21:28:11,21,2,2,1071,2,1,0
9589-5703,test,10.0.0.201,3389,disconnected,2025-07-27 15:04:47,15,6,8,114,1,1,2
8742-6693,root,198.51.100.209,3389,failed,2025-07-03 10:57:03,10,3,7,884,2,1,0
6663-5417,user1,203.0.113.147,3389,connected,2025-07-18 20:13:56,20,4,9,1069,0,1,0
6930-6429,rdp_user,10.0.0.164,3389,failed,2025-07-19 17:58:05,17,5,5,72,2,1,2
3497-5233,guest,10.0.0.145,3389,connected,2025-07-25 12:24:19,12,4,3,51,0,1,2
6713-7261,rdp_user,10.0.0.122,3389,disconnected,2025-07-06 09:00:26,9,6,5,26,1,1,2
9167-1882,bob,198.51.100.241,3389,disconnected,2025-07-30 16:11:53,16,2,2,920,1,1,0
2096-6861,remote,172.16.0.94,3389,failed,2025-07-08 02:39:42,2,1,6,502,2,1,1
5285-7443,remote,10.0.0.44,3389,disconnected,2025-07-28 13:26:18,13,0,6,193,1,1,2
7890-3301,alice,198.51.100.56,3389,disconnected,2025-07-01 06:30:55,6,1,1,968,1,1,1
6080-6802,remote,10.0.0.223,3389,failed,2025-07-30 18:46:59,18,2,6,138,2,1,2
2375-4922,remote,192.168.1.57,3389,failed,2025-07-26 12:42:46,12,5,6,715,2,1,0
9116-3087,john,203.0.113.191,3389,failed,2025-07-30 07:07:15,7,2,4,1118,2,1,0
1397-9172,alice,172.16.0.201,3389,connected,2025-07-03 08:55:17,8,3,1,368,0,1,1
2050-2730,remote,192.168.1.13,3389,failed,2025-07-04 18:29:05,18,4,6,542,2,1,2
7301-5135,guest,198.51.100.139,3389,disconnected,2025-07-21 10:09:56,10,0,3,806,1,1,1
2274-5921,test,172.16.0.15,3389,connected,2025-07-11 04:21:50,4,4,8,310,0,1,1
5725-7639,test,198.51.100.65,3389,connected,2025-07-23 02:18:52,2,2,8,978,0,1,1
3988-1365,rdp_user,172.16.0.1,3389,failed,2025-07-02 19:42:40,19,2,5,254,2,1,2
2638-9110,admin,172.16.0.170,3389,connected,2025-07-07 09:38:01,9,0,0,333,0,1,1
3320-5077,admin,172.16.0.7,3389,disconnected,2025-07-19 20:17:05,20,5,0,475,1,1,2
2869-1610,john,203.0.113.226,3389,connected,2025-07-01 09:55:46,9,1,4,1157,0,1,0
4572-1002,user1,172.16.0.31,3389,disconnected,2025-07-08 06:22:59,6,1,9,433,1,1,1
8948-1717,admin,198.51.100.54,3389,disconnected,2025-07-05 10:06:17,10,5,0,966,1,1,0
8558-2144,remote,198.51.100.197,3389,connected,2025-07-04 22:57:43,22,4,6,870,0,1,0
2598-3506,user1,203.0.113.241,3389,failed,2025-07-09 20:39:42,20,2,9,1174,2,1,0
9054-7403,test,203.0.113.147,3389,connected,2025-07-18 03:25:01,3,4,8,1069,0,1,1
9859-7616,bob,198.51.100.36,3389,failed,2025-07-29 08:10:15,8,1,2,946,2,1,1
4632-8042,rdp_user,203.0.113.104,3389,disconnected,2025-07-23 21:47:36,21,2,5,1022,1,1,0
3174-3171,bob,198.51.100.19,3389,failed,2025-07-24 01:23:11,1,3,2,862,2,1,1
3665-6924,bob,192.168.1.221,3389,connected,2025-07-28 01:04:22,1,0,2,644,0,1,1
6700-7213,root,172.16.0.112,3389,disconnected,2025-07-01 11:56:49,11,1,7,269,1,1,2
7300-7758,bob,172.16.0.28,3389,connected,2025-07-08 04:21:02,4,1,2,429,0,1,1
5188-8022,user1,198.51.100.72,3389,failed,2025-07-23 00:55:58,0,2,9,986,2,1,1
3218-2994,remote,192.168.1.178,3389,connected,2025-07-12 20:50:53,20,5,6,595,0,1,2
3453-8733,guest,10.0.0.209,3389,disconnected,2025-07-28 22:50:29,22,0,3,122,1,1,2
4501-2614,john,198.51.100.129,3389,connected,2025-07-18 14:15:18,14,4,4,795,0,1,0
9589-8213,rdp_user,172.16.0.181,3389,connected,2025-07-10 23:17:15,23,3,5,345,0,1,2
9692-1313,alice,192.168.1.200,3389,connected,2025-07-15 03:50:15,3,1,1,621,0,1,1
6810-9377,guest,203.0.113.11,3389,connected,2025-07-15 18:47:55,18,1,3,1028,0,1,0
5683-9791,root,10.0.0.98,3389,connected,2025-07-22 09:11:02,9,1,7,252,0,1,2
8306-5163,root,203.0.113.61,3389,disconnected,2025-07-07 17:24:46,17,0,7,1228,1,1,0
3888-9475,rdp_user,198.51.100.114,3389,failed,2025-07-10 13:52:58,13,3,5,779,2,1,0
4044-6777,remote,203.0.113.122,3389,failed,2025-07-17 09:21:59,9,3,6,1042,2,1,0
5358-7677,alice,192.168.1.52,3389,connected,2025-07-01 05:46:19,5,1,1,710,0,1,1
6976-5325,remote,198.51.100.208,3389,connected,2025-07-22 21:58:23,21,1,6,883,0,1,0
2924-4243,alice,10.0.0.27,3389,disconnected,2025-07-01 23:30:32,23,1,1,174,1,1,2
5226-8679,admin,203.0.113.208,3389,connected,2025-07-28 01:21:13,1,0,0,1137,0,-1,1
8363-8057,guest,172.16.0.119,3389,failed,2025-07-17 10:06:42,10,3,3,276,2,1,2
1647-1873,admin,192.168.1.30,3389,connected,2025-07-08 15:55:08,15,1,0,686,0,1,0
8349-4709,test,10.0.0.37,3389,disconnected,2025-07-02 23:31:13,23,2,8,185,1,1,2
3601-1601,guest,192.168.1.73,3389,connected,2025-07-07 21:13:33,21,0,3,733,0,1,0
1291-7943,alice,198.51.100.43,3389,disconnected,2025-07-18 21:42:44,21,4,1,954,1,1,0
2388-2738,admin,192.168.1.178,3389,failed,2025-07-08 02:22:55,2,1,0,595,2,1,1
1999-7104,guest,203.0.113.187,3389,connected,2025-07-29 08:19:39,8,1,3,1113,0,1,0
5287-2184,user1,203.0.113.156,3389,failed,2025-07-26 09:17:20,9,5,9,1079,2,1,0
2677-5991,rdp_user,192.168.1.114,3389,failed,2025-07-28 09:44:22,9,0,5,525,2,1,1
6934-4248,john,203.0.113.92,3389,disconnected,2025-07-04 09:48:56,9,4,4,1262,1,1,0
6789-4809,guest,203.0.113.62,3389,disconnected,2025-07-05 22:13:33,22,5,3,1229,1,1,0
1983-1597,test,192.168.1.138,3389,failed,2025-07-23 03:42:42,3,2,8,551,2,1,1
2130-1960,john,172.16.0.172,3389,failed,2025-07-01 01:38:11,1,1,4,335,2,1,1
8287-3640,user1,198.51.100.197,3389,disconnected,2025-07-23 20:33:42,20,2,9,870,1,1,0
7698-5946,test,203.0.113.35,3389,failed,2025-07-05 15:44:59,15,5,8,1199,2,1,0
3097-8433,user1,198.51.100.156,3389,failed,2025-07-23 21:56:59,21,2,9,825,2,1,0
9861-6528,rdp_user,198.51.100.103,3389,disconnected,2025-07-17 21:42:43,21,3,5,767,1,1,0
1959-1483,bob,10.0.0.61,3389,connected,2025-07-28 10:42:12,10,0,2,212,0,1,2
3639-4507,rdp_user,172.16.0.127,3389,disconnected,2025-07-06 19:43:34,19,6,5,285,1,1,2
7600-1065,bob,192.168.1.183,3389,failed,2025-07-14 11:02:56,11,0,2,601,2,1,1
3794-3279,remote,10.0.0.106,3389,connected,2025-07-19 09:48:57,9,5,6,8,0,1,2
8981-4013,user1,172.16.0.232,3389,failed,2025-07-13 00:25:26,0,6,9,402,2,-1,1
5161-3221,guest,172.16.0.247,3389,disconnected,2025-07-03 07:24:10,7,3,3,418,1,1,1
6942-4195,admin,10.0.0.204,3389,failed,2025-07-10 04:56:31,4,3,0,117,2,1,1
4765-2643,remote,203.0.113.107,3389,failed,2025-07-21 12:33:51,12,0,6,1025,2,1,0
6388-8445,rdp_user,203.0.113.40,3389,disconnected,2025-07-04 11:51:29,11,4,5,1205,1,1,0
6606-6048,admin,172.16.0.235,3389,connected,2025-07-10 12:41:40,12,3,0,405,0,1,2
4531-1181,admin,10.0.0.16,3389,connected,2025-07-23 22:04:16,22,2,0,67,0,1,2
1009-5849,john,198.51.100.130,3389,failed,2025-07-14 07:53:56,7,0,4,797,2,1,1
5578-7012,john,172.16.0.97,3389,connected,2025-07-03 08:14:44,8,3,4,505,0,1,1
8829-2398,user1,10.0.0.208,3389,connected,2025-07-18 03:16:37,3,4,9,121,0,1,1
6129-3274,test,10.0.0.26,3389,failed,2025-07-30 11:02:57,11,2,8,173,2,1,2
9445-7267,bob,198.51.100.197,3389,connected,2025-07-11 00:33:56,0,4,2,870,0,1,1
1632-7943,bob,198.51.100.47,3389,failed,2025-07-24 18:53:21,18,3,2,958,2,1,0
9885-7613,test,198.51.100.16,3389,disconnected,2025-07-24 21:15:01,21,3,8,829,1,1,0
9465-1762,guest,172.16.0.12,3389,disconnected,2025-07-21 21:42:57,21,0,3,277,1,1,2
9599-8664,rdp_user,198.51.100.207,3389,disconnected,2025-07-18 10:14:03,10,4,5,882,1,1,0
5390-7787,admin,192.168.1.72,3389,failed,2025-07-19 18:47:17,18,5,0,732,2,1,0
7795-8308,admin,10.0.0.3,3389,disconnected,2025-07-08 19:22:54,19,1,0,177,1,1,2
1774-2949,guest,192.168.1.44,3389,connected,2025-07-14 06:31:08,6,0,3,701,0,1,1
4351-4314,rdp_user,10.0.0.101,3389,connected,2025-07-13 00:04:31,0,6,5,3,0,-1,1
9842-7821,remote,198.51.100.61,3389,connected,2025-07-30 06:29:24,6,2,6,974,0,1,1
8976-3042,john,192.168.1.217,3389,connected,2025-07-22 15:04:10,15,1,4,639,0,1,2
7410-4588,rdp_user,203.0.113.24,3389,disconnected,2025-07-06 08:06:55,8,6,5,1172,1,1,0
9382-8388,admin,203.0.113.221,3389,disconnected,2025-07-03 04:03:43,4,3,0,1152,1,1,1
8088-9670,bob,198.51.100.20,3389,disconnected,2025-07-15 12:16:13,12,1,2,874,1,1,0
9854-4370,rdp_user,192.168.1.248,3389,connected,2025-07-28 03:27:20,3,0,5,673,0,1,1
5674-9965,john,198.51.100.243,3389,failed,2025-07-06 06:21:52,6,6,4,922,2,1,1
6203-3830,rdp_user,172.16.0.146,3389,connected,2025-07-21 22:57:53,22,0,5,306,0,1,2
6707-3791,admin,172.16.0.145,3389,connected,2025-07-27 18:06:40,18,6,0,305,0,1,2
3511-3084,user1,10.0.0.220,3389,connected,2025-07-17 04:01:20,4,3,9,135,0,1,1
9872-9631,guest,10.0.0.116,3389,connected,2025-07-07 22:57:01,22,0,3,19,0,1,2
9193-6102,remote,10.0.0.235,3389,disconnected,2025-07-12 19:49:38,19,5,6,151,1,1,2
6474-7714,user1,203.0.113.146,3389,connected,2025-07-10 10:09:25,10,3,9,1068,0,1,0
2251-1747,test,203.0.113.174,3389,disconnected,2025-07-11 00:17:07,0,4,8,1099,1,1,1
8137-8857,root,198.51.100.68,3389,disconnected,2025-07-09 04:34:13,4,2,7,981,1,1,1
7218-1497,john,192.168.1.192,3389,connected,2025-07-17 17:00:44,17,3,4,611,0,1,2
4923-4893,test,203.0.113.207,3389,failed,2025-07-21 10:04:17,10,0,8,1136,2,1,0
7498-5950,root,192.168.1.74,3389,disconnected,2025-07-30 12:18:16,12,2,7,734,1,1,0
5721-5508,remote,172.16.0.75,3389,failed,2025-07-17 15:19:48,15,3,6,481,2,1,2
3189-1253,guest,172.16.0.210,3389,disconnected,2025-07-09 00:09:22,0,2,3,378,1,1,1
2036-5371,rdp_user,172.16.0.7,3389,disconnected,2025-07-07 11:06:53,11,0,5,475,1,1,2
1288-7108,john,192.168.1.253,3389,failed,2025-07-02 14:42:35,14,2,4,679,2,1,0
